KeyLastWriteTime,Path,Key
2017-11-05 15:22:39.261879,\{My Computer}\{Desktop}\BoB\워크숍\디지털포렌식기술하계워크숍\a,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\1 @ 0x0
2017-11-05 15:22:39.262884,\{My Computer}\{Desktop}\BoB\워크숍\디지털포렌식기술하계워크숍\a\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\1\0 @ 0x0
2017-11-05 15:22:39.262884,\{My Computer}\{Desktop}\BoB\워크숍\디지털포렌식기술하계워크숍\a\새 폴더 (2),S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\1\0 @ 0x0
2017-11-05 15:22:39.269903,\{My Computer}\{Desktop}\BoB\워크숍\시큐인사이드,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16 @ 0x0
2017-11-05 15:22:39.265888,\{My Computer}\{Desktop}\BoB\워크숍\시큐인사이드\시큐인사이드,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\2 @ 0x0
2017-11-05 15:22:39.265888,\{My Computer}\{Desktop}\BoB\워크숍\시큐인사이드\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\2 @ 0x0
2017-11-05 15:22:39.265888,\{My Computer}\{Desktop}\BoB\워크숍\시큐인사이드\제출,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\2 @ 0x0
2017-11-05 15:22:39.265888,\{My Computer}\{Desktop}\BoB\워크숍\시큐인사이드\발표자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\2 @ 0x0
2017-11-05 15:22:39.269903,\{My Computer}\{Desktop}\BoB\워크숍\사진,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16 @ 0x0
2017-11-05 15:22:39.269903,\{My Computer}\{Desktop}\BoB\워크숍\FIOS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16 @ 0x0
2017-11-05 15:22:39.268904,\{My Computer}\{Desktop}\BoB\워크숍\FIOS\FIOS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\4 @ 0x0
2017-11-05 15:22:39.268904,\{My Computer}\{Desktop}\BoB\워크숍\FIOS\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\4 @ 0x0
2017-11-05 15:22:39.268904,\{My Computer}\{Desktop}\BoB\워크숍\FIOS\제출,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16\4 @ 0x0
2017-11-05 15:22:39.269903,\{My Computer}\{Desktop}\BoB\워크숍\코드엔진,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16 @ 0x0
2017-11-05 15:22:39.269903,\{My Computer}\{Desktop}\BoB\워크숍\키사침해사고정보공유,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\16 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\시큐인사이드,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\FIOS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\김주생멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\키사침해사고정보공유,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\심규선멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.273916,\{My Computer}\{Desktop}\BoB\심규선멘토님\과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\21 @ 0x0
2017-11-05 15:22:39.273916,\{My Computer}\{Desktop}\BoB\심규선멘토님\tool,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\21 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\최원영멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.291050,\{My Computer}\{Desktop}\BoB\최원영멘토님\file,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\최원영멘토님\file\2.9.108.52,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\최원영멘토님\file\2.55.139.180,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\최원영멘토님\file\2.34.207.47,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\최원영멘토님\file\100.14.224.82,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\최원영멘토님\file\100.54.31.16,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\22\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\발표톤,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\김진국멘토니,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\김진국멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Advanced,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\#NIX,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Windows,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Events,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Filesystem,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Fundamentals,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Slides-master\Practical,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\TOOLS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Destroyed MBR,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\김진국멘토님\Restore NTFS BS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\25 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\곽경주 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\곽경주멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\곽경주멘토님\CVE-2016-0141 EXPLOIT 취약점 분석,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\27 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\곽경주멘토님\CVE-2016-0141 EXPLOIT 취약점 분석\감연된 엑셀 파일,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\27\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\곽경주멘토님\과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\27 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\이영국멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\0729,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\이영국멘토님\0729\Encase420 Enterprise Edition,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\0 @ 0x0
2017-11-05 15:22:39.292095,\{My Computer}\{Desktop}\BoB\이영국멘토님\0729\문제1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\0 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\0729,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\0729\Encase420 Enterprise Edition,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\0 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\0729\문제1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\0 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\문제2(실습),S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\문제2(실습)\winhex154SR8,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\1 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\문제3,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\문제3\문제3,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\2 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\_강의_4,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\_강의_4\anti,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\3 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\이영국멘토님\실습자료\_강의_4\anti\locale,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\28\2\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\양대일멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\강의자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.307777,\{My Computer}\{Desktop}\BoB\강의자료\자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\유   현 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\조슈아 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\이영국 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\심규선 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\김영철 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\박문범 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\김경곤 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\니   콜 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\박상호 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\강의자료\자료\강대명 멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\30\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\이상섭멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\이상섭멘토님\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\31 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\이상섭멘토님\실습,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\31 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\이상섭멘토님\실습\lib,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\31\1 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\이상섭멘토님\실습\lib\firmware,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\31\1\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\한주성멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\ela,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\ela\obj,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\ela\bin,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\ela\bin\Debug,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0\0\1 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\ela\bin\Debug\Serverlog,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0\0\1\0 @ 0x0
2017-11-05 15:22:39.323408,\{My Computer}\{Desktop}\BoB\한주성멘토님\ela\packages,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\32\0 @ 0x0
2017-11-21 12:15:52.107876,\{My Computer}\{Desktop}\BoB\프로젝트,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\해킹,침해사고 분석 THDS OCR,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\프로젝트수행계획,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\도커,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\IR 과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\IR 과제\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\0 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\IR 과제\grr-doc-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\0 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\책,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\책\해킹,침해사고 분석 THDS OCR,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\2 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\도커,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\Fastir_Collector_Linux-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\grr-3.2.0.1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\grr-3.2.0.1\grr,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\5 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\parsers,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\5\0 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\아티팩트수집,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\공부공부\아티팩트수집\artifacts-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33\4\6 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\회의록,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
2017-11-05 15:22:39.341087,\{My Computer}\{Desktop}\BoB\프로젝트\PPT,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\3\0\33 @ 0x0
